"tip.id","tip.label","tip.state","par.id","par.state","par.lik"
2,"Canada/fake_169/2021/EPI_ISL_FAKE_169/2021-02-07","Canada_Ontario",204,"Canada_Quebec",0.43696402857466
3,"Canada/fake_146/2021/EPI_ISL_FAKE_146/2021-02-01","Canada_Ontario",210,"Canada_Quebec",0.899140765527597
4,"Canada/fake_53/2020/EPI_ISL_FAKE_53/2020-12-14","Canada_Quebec",211,"Canada_Quebec",0.902298833566208
5,"Canada/fake_127/2021/EPI_ISL_FAKE_127/2021-01-25","Canada_Ontario",212,"Canada_Ontario",0.551866350052647
7,"Canada/fake_48/2020/EPI_ISL_FAKE_48/2020-12-12","Canada_Quebec",210,"Canada_Quebec",0.899140765527597
9,"Canada/fake_115/2021/EPI_ISL_FAKE_115/2021-01-22","Canada_Manitoba",203,"Portugal",0.900750548059207
10,"Canada/fake_67/2020/EPI_ISL_FAKE_67/2020-12-26","Canada_Quebec",205,"Canada_Quebec",0.43696412982676
11,"Canada/fake_164/2021/EPI_ISL_FAKE_164/2021-02-06","Canada_Ontario",207,"Canada_Ontario",0.915377194754006
12,"Canada/fake_167/2021/EPI_ISL_FAKE_167/2021-02-06","Canada_Ontario",207,"Canada_Ontario",0.915377194754006
13,"Canada/fake_84/2021/EPI_ISL_FAKE_84/2021-01-07","Canada_Nova Scotia",208,"Canada_Quebec",0.436964159540849
14,"Canada/fake_4/2020/EPI_ISL_FAKE_4/2020-08-01","Canada_British Columbia",199,"Canada_British Columbia",0.983981808329134
15,"Canada/fake_3/2020/EPI_ISL_FAKE_3/2020-07-13","Canada_British Columbia",199,"Canada_British Columbia",0.983981808329134
17,"Canada/fake_83/2021/EPI_ISL_FAKE_83/2021-01-07","Canada_Ontario",214,"Canada_Ontario",0.303371768795782
18,"Canada/fake_87/2021/EPI_ISL_FAKE_87/2021-01-08","Canada_Alberta",214,"Canada_Ontario",0.303371768795782
20,"Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17","Canada_Quebec",216,"Canada_Quebec",0.511939220110331
21,"Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06","Canada_Ontario",216,"Canada_Quebec",0.511939220110331
