"tip.id","tip.label","tip.state","par.id","par.state","par.lik"
1,"Canada/fake_67/2020/EPI_ISL_FAKE_67/2020-12-26","Canada_Quebec",192,"Canada_Quebec",0.347684876513496
2,"Canada/fake_164/2021/EPI_ISL_FAKE_164/2021-02-06","Canada_Ontario",199,"Canada_Ontario",0.714523869259694
3,"Canada/fake_167/2021/EPI_ISL_FAKE_167/2021-02-06","Canada_Ontario",199,"Canada_Ontario",0.714523869259694
5,"Canada/fake_115/2021/EPI_ISL_FAKE_115/2021-01-22","Canada_Manitoba",203,"Portugal",0.85156474529247
6,"Canada/fake_146/2021/EPI_ISL_FAKE_146/2021-02-01","Canada_Ontario",195,"Canada_Quebec",0.930742764643113
7,"Canada/fake_48/2020/EPI_ISL_FAKE_48/2020-12-12","Canada_Quebec",194,"Canada_Quebec",0.930742769664661
8,"Canada/fake_53/2020/EPI_ISL_FAKE_53/2020-12-14","Canada_Quebec",196,"Canada_Quebec",0.933564013804103
9,"Canada/fake_127/2021/EPI_ISL_FAKE_127/2021-01-25","Canada_Ontario",197,"Canada_Ontario",0.498052488355992
12,"Canada/fake_169/2021/EPI_ISL_FAKE_169/2021-02-07","Canada_Ontario",201,"Ireland",0.252170936585365
13,"Canada/fake_84/2021/EPI_ISL_FAKE_84/2021-01-07","Canada_Nova Scotia",202,"Canada_Quebec",0.347684759232159
14,"Canada/fake_4/2020/EPI_ISL_FAKE_4/2020-08-01","Canada_British Columbia",190,"Canada_British Columbia",0.971192221035162
15,"Canada/fake_3/2020/EPI_ISL_FAKE_3/2020-07-13","Canada_British Columbia",190,"Canada_British Columbia",0.971192221035162
17,"Canada/fake_21/2020/EPI_ISL_FAKE_21/2020-10-26","Canada_Quebec",206,"Canada_Quebec",0.354156172175167
18,"Canada/fake_106/2021/EPI_ISL_FAKE_106/2021-01-17","Canada_Ontario",207,"Canada_Quebec",0.216907602382022
19,"Canada/fake_174/2021/EPI_ISL_FAKE_174/2021-02-08","Canada_Ontario",207,"Canada_Quebec",0.216907602382022
20,"Canada/fake_55/2020/EPI_ISL_FAKE_55/2020-12-14","Canada_Quebec",209,"United Kingdom",0.361273854466967
23,"Canada/fake_32/2020/EPI_ISL_FAKE_32/2020-11-16","Canada_Ontario",211,"Canada_Ontario",0.449027172039754
26,"Canada/fake_16/2020/EPI_ISL_FAKE_16/2020-10-14","Canada_Ontario",214,"Canada_Ontario",0.415097411036239
28,"Canada/fake_50/2020/EPI_ISL_FAKE_50/2020-12-12","Canada_Ontario",215,"Canada_Ontario",0.415097396728609
29,"Canada/fake_38/2020/EPI_ISL_FAKE_38/2020-11-28","Canada_Nova Scotia",216,"Canada_Nova Scotia",0.49981106892417
30,"Canada/fake_128/2021/EPI_ISL_FAKE_128/2021-01-25","Canada_Quebec",216,"Canada_Nova Scotia",0.49981106892417
31,"Canada/fake_83/2021/EPI_ISL_FAKE_83/2021-01-07","Canada_Ontario",186,"Canada_Ontario",0.119985560550469
32,"Canada/fake_87/2021/EPI_ISL_FAKE_87/2021-01-08","Canada_Alberta",186,"Canada_Ontario",0.119985560550469
34,"Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17","Canada_Quebec",188,"Canada_Quebec",0.411694368258632
35,"Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06","Canada_Ontario",188,"Canada_Quebec",0.411694368258632
39,"Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20","Canada_British Columbia",176,"Canada_British Columbia",0.467256748407759
